ID;Pays;Institution;;Equipes;Titre;TypeCoop;Motcle1;Motcle2;Motcle3;Motcle4;Motcle5;Budget;Bailleurs;Debut;Fin;Nb Copublications;;Role;StatutGM;NumGM;Lien;Nbpartenaires;Resume
LoveFood2Market;France;INSTITUT PASTEUR;Institut Pasteur;;A portable MicroNanoBioSystem and Instrument for ultra-fast analysis of pathogens in food: Innovation from LOVE-FOOD lab prototype to a pre-commercial instrument;Projet scientifique;foodborne pathogen;data analysis;food safety;;;3 151 732,50 ?;Commission EuropÇenne;01/02/2016;30/04/2019;;;;;;;;
LoveFood2Market;Gräce;IDRYMA TECHNOLOGIAS KAI EREVNAS;Idryma Technologias Kai Erevnas;;A portable MicroNanoBioSystem and Instrument for ultra-fast analysis of pathogens in food: Innovation from LOVE-FOOD lab prototype to a pre-commercial instrument;Projet scientifique;foodborne pathogen;data analysis;food safety;;;3 151 732,50 ?;Commission EuropÇenne;01/02/2016;30/04/2019;;;coordinateur;;;;;
LoveFood2Market;Gräce;"""NATIONAL CENTER FOR SCIENTIFIC RESEARCH """"DEMOKRITOS""""""";"""National Center For Scientific Research """"Demokritos""""""";;A portable MicroNanoBioSystem and Instrument for ultra-fast analysis of pathogens in food: Innovation from LOVE-FOOD lab prototype to a pre-commercial instrument;Projet scientifique;foodborne pathogen;data analysis;food safety;;;3 151 732,50 ?;Commission EuropÇenne;01/02/2016;30/04/2019;;;;;;;;
LoveFood2Market;Gräce;MAKEDONIKI VIOMIHANIA GALAKTOS ANONIMOS ETERIA (MEVGAL SA);Makedoniki Viomihania Galaktos Anonimos Eteria (Mevgal Sa);;A portable MicroNanoBioSystem and Instrument for ultra-fast analysis of pathogens in food: Innovation from LOVE-FOOD lab prototype to a pre-commercial instrument;Projet scientifique;foodborne pathogen;data analysis;food safety;;;3 151 732,50 ?;Commission EuropÇenne;01/02/2016;30/04/2019;;;;;;;;
LoveFood2Market;RÇpublique Tchäque;UNIVERZITA PARDUBICE;Univerzita Pardubice;;A portable MicroNanoBioSystem and Instrument for ultra-fast analysis of pathogens in food: Innovation from LOVE-FOOD lab prototype to a pre-commercial instrument;Projet scientifique;foodborne pathogen;data analysis;food safety;;;3 151 732,50 ?;Commission EuropÇenne;01/02/2016;30/04/2019;;;;;;;;
AEGIS;Allemagne;HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH;Helmholtz Zentrum Muenchen Deutsches Forschungszentrum Fuer Gesundheit Und Umwelt Gmbh;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;coordinateur;;;;;
AEGIS;Allemagne;PHILIPPS UNIVERSITAET MARBURG;Philipps Universitaet Marburg;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Allemagne;MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV;Max-Planck-Gesellschaft Zur Forderung Der Wissenschaften Ev;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Allemagne;TECHNISCHE UNIVERSITAET MUENCHEN;Technische Universitaet Muenchen;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;3;
AEGIS;Allemagne;UNTERNEHMERTUM GMBH;Unternehmertum Gmbh;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;3;
AEGIS;Allemagne;Boeters & Lieck;Boeters & Lieck;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;3;
AEGIS;Allemagne;RUHR-UNIVERSITAET BOCHUM;Ruhr-Universitaet Bochum;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Espagne;ASTEX;Astex;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;France;INSTITUT PASTEUR;Institut Pasteur;Bio-Informatique Structurale;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;France;INSTITUT PASTEUR;Institut Pasteur;Plate-Forme de criblage chÇmogÇnomique et biologique (PF-CCB);Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;France;INSTITUT PASTEUR;Institut Pasteur;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;France;INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE;Institut National De La Sante Et De La Recherche Medicale;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;France;EURORDIS - EUROPEAN ORGANISATION FOR RARE DISEASES ASSOCIATION;Eurordis - European Organisation For Rare Diseases Association;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Italie;GIOTTO BIOTECH SRL;Giotto Biotech Srl;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Italie;UNIVERSITA DEGLI STUDI DI FIRENZE;Universita Degli Studi Di Firenze;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Pays-Bas;RIJKSUNIVERSITEIT GRONINGEN;Rijksuniversiteit Groningen;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Pays-Bas;TECHNISCHE UNIVERSITEIT EINDHOVEN;Technische Universiteit Eindhoven;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Pays-Bas;TelesisPharma;Telesispharma;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Pologne;UNIWERSYTET JAGIELLONSKI;Uniwersytet Jagiellonski;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Pologne;Jagiellonian University in Krakow;Jagiellonian University In Krakow;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Suäde;UPPSALA UNIVERSITET;Uppsala Universitet;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Suäde;RIDGEVIEW INSTRUMENTS AB;Ridgeview Instruments Ab;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Suäde;ASTRAZENECA AB;Astrazeneca Ab;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Suisse;EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH;Eidgenoessische Technische Hochschule Zuerich;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Suisse;NOVARTIS PHARMA AG;Novartis Pharma Ag;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AEGIS;Ukraine;ENAMINE LIMITED LIABILITY COMPANY,RESEARCH AND PRODUCTION ENTERPRISE;Enamine Limited Liability Company,Research And Production Enterprise;;Accelerated Early staGe drug diScovery;Projet scientifique;training platform;drug discovery;biology;;;3 836 995,92 ?;Commission EuropÇenne;01/01/2016;31/12/2019;;;;;;;;
AMR-1;Australie;Peter Doherty Institute for Infection and Immunity;Peter Doherty Institute For Infection And Immunity;;Accord collaboratif de recherche sur AMR ;Juridique;Recherche AMR;Financement;;;;;;01/01/2019;01/01/2021;;;;;;;;
AMR-1;Cambodge;Institut Pasteur du Cambodge;Institut Pasteur Du Cambodge;;Accord collaboratif de recherche sur AMR ;Juridique;Recherche AMR;Financement;;;;;;01/01/2019;01/01/2021;;;;;;;;
AMR-1;France;Institut Pasteur;Institut Pasteur;;Accord collaboratif de recherche sur AMR ;Juridique;Recherche AMR;Financement;;;;;;01/01/2019;01/01/2021;;;;;;;;
IPBBR-2;BrÇsil;Fundaá∆o Oswaldo Cruz (Fiocruz);Fundaá∆o Oswaldo Cruz (Fiocruz);;Accord de coopÇration;Juridique;coopÇration;accord;Institut Pasteur au BrÇsil;;;;;31/12/2020;31/12/2025;;;;;;;;
IPBBR-2;BrÇsil;Universidade de S∆o Paulo (USP);Universidade De S∆o Paulo (Usp);;Accord de coopÇration;Juridique;coopÇration;accord;Institut Pasteur au BrÇsil;;;;;31/12/2020;31/12/2025;;;;;;;;
IPBBR-2;France;Institut Pasteur;Institut Pasteur;;Accord de coopÇration;Juridique;coopÇration;accord;Institut Pasteur au BrÇsil;;;;;31/12/2020;31/12/2025;;;;;;;;
IVO-1;Australie;Walter & Eliza Hall Institute of Medical Research ;Walter & Eliza Hall Institute Of Medical Research ;;"Accord de coopÇration gÇnÇrale portant sur l'affectation du Pr Ivo Mueller Ö l'IP pour une pÇriode dÇfinie, ainsi que sur des projets ou activitÇs de recherche conjoints ; prolongÇ 2 fois via des avenants";Juridique;Affectation du Pr Ivo Muller;;;;;;;01/01/2016;01/01/2021;;;;;;;;
IVO-1;France;Insitut Pasteur;Insitut Pasteur;;"Accord de coopÇration gÇnÇrale portant sur l'affectation du Pr Ivo Mueller Ö l'IP pour une pÇriode dÇfinie, ainsi que sur des projets ou activitÇs de recherche conjoints ; prolongÇ 2 fois via des avenants";Juridique;Affectation du Pr Ivo Muller;;;;;;;01/01/2016;01/01/2021;;;;;;;;
?;Australie;Monash University;Monash University;;Accord de coopÇration sur des activitÇs de recherche conjointes, des programmes doctoraux et les conseil scientifiques dans le RIIP;Juridique;;;;;;;;01/01/2015;01/01/2020;;;;;;;;
?;France;Institut Pasteur;Institut Pasteur;;Accord de coopÇration sur des activitÇs de recherche conjointes, des programmes doctoraux et les conseil scientifiques dans le RIIP;Juridique;;;;;;;;01/01/2015;01/01/2020;;;;;;;;
GVN-1;Australie;Peter Doherty Institute for Infection and Immunity;Peter Doherty Institute For Infection And Immunity;;Accord de coopÇration sur des activitÇs de recherche conjointes, des programmes doctoraux, les conseil scientifiques dans le RÇseau et l'Çdition 2017 du symposium Global Virus Network (GVN);;;;;;;;;01/01/2016;01/01/2021;;;;;;;;
GVN-1;France;Institut Pasteur;Institut Pasteur;;Accord de coopÇration sur des activitÇs de recherche conjointes, des programmes doctoraux, les conseil scientifiques dans le RÇseau et l'Çdition 2017 du symposium Global Virus Network (GVN);;;;;;;;;01/01/2016;01/01/2021;;;;;;;;
?;Australie;Monash University;Monash University;;Accord de coopÇration sur un programme doctoral;Juridique;;;;;;;;01/01/2018;01/01/2023;;;;;;;;
?;France;Institut Pasteur;Institut Pasteur;;Accord de coopÇration sur un programme doctoral;Juridique;;;;;;;;01/01/2018;01/01/2023;;;;;;;;
WorldMosquitoProgram;Australie;Monash University;Monash University;;Accord de coopÇration sur World Mosquito Program;Juridique;dengue;arboviral diseases;;;;;;01/01/2018;;;;;;;;;
WorldMosquitoProgram;France;Institut Pasteur;Institut Pasteur;;Accord de coopÇration sur World Mosquito Program;Juridique;dengue;arboviral diseases;;;;;;02/01/2018;;;;;;;;;
WorldMosquitoProgram;France;Institut Pasteur de Nouvelle CalÇdonie;Institut Pasteur De Nouvelle CalÇdonie;;Accord de coopÇration sur World Mosquito Program;Juridique;dengue;arboviral diseases;;;;;;03/01/2018;;;;;;;;;
WorldMosquitoProgram;France;Ville de NoumÇa;Ville De NoumÇa;;Accord de coopÇration sur World Mosquito Program;Juridique;dengue;arboviral diseases;;;;;;04/01/2018;;;;;;;;;
BIRDY2-MTA;Australie;Burnet Institute;Burnet Institute;;Accord de transfert de matÇriel (MTA) dans le cadre du projet BIRDY2;Juridique;sepsis;nÇonatal;biomarqueur;neutrophile;diagnostic;;;;;;;;;;;;
BIRDY2-MTA;France;Institut Pasteur;Institut Pasteur;;Accord de transfert de matÇriel (MTA) dans le cadre du projet BIRDY2;Juridique;sepsis;nÇonatal;biomarqueur;neutrophile;diagnostic;;;;;;;;;;;;
BIRDY2-MTA;Madagascar;Institut Pasteur de Madagascar;Institut Pasteur De Madagascar;;Accord de transfert de matÇriel (MTA) dans le cadre du projet BIRDY2;Juridique;sepsis;nÇonatal;biomarqueur;neutrophile;diagnostic;;;;;;;;;;;;
LEPTOXINFECTION;France;Institut Pasteur;Institut Pasteur;Biologie des Spirochätes;Adaptation of pathogenic Leptospira to oxidative stress: its contribution to virulence and host colonization;Projet scientifique;leptospirosis;transcriptomics;proteomics;;;250 000,00 ?;Institut Pasteur;01/10/2020;30/09/2022;;;coordinateur;;;;;
LEPTOXINFECTION;France;Institut Pasteur;Institut Pasteur;Biologie et GÇnÇtique de la paroi bactÇrienne;Adaptation of pathogenic Leptospira to oxidative stress: its contribution to virulence and host colonization;Projet scientifique;leptospirosis;transcriptomics;proteomics;;;250 000,00 ?;Institut Pasteur;01/10/2020;30/09/2022;;;;;;;;
LEPTOXINFECTION;Uruguay;Institut Pasteur de Montevideo;Institut Pasteur De Montevideo;;Adaptation of pathogenic Leptospira to oxidative stress: its contribution to virulence and host colonization;Projet scientifique;leptospirosis;transcriptomics;proteomics;;;250 000,00 ?;Institut Pasteur;01/10/2020;30/09/2022;;;;;;;;
TBVAC2020;Afrique du Sud;STELLENBOSCH UNIVERSITY;Stellenbosch University;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Afrique du Sud;UNIVERSITY OF CAPE TOWN;University Of Cape Town;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Afrique du Sud;KWAZULU NATAL RESEARCH INSTITUTE FOR TB-HIV (K-RITH) NPC;Kwazulu Natal Research Institute For Tb-Hiv (K-Rith) Npc;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Allemagne;MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV;Max-Planck-Gesellschaft Zur Forderung Der Wissenschaften Ev;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Allemagne;UNIVERSITAET ULM;Universitaet Ulm;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Allemagne;FRIEDRICH LOEFFLER INSTITUT - BUNDESFORSCHUNGSINSTITUT FUER TIERGESUNDHEIT;Friedrich Loeffler Institut - Bundesforschungsinstitut Fuer Tiergesundheit;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Australie;THE UNIVERSITY OF SYDNEY;The University Of Sydney;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Belgique;SCIENSANO;Sciensano;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Belgique;UNIVERSITEIT GENT;Universiteit Gent;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Belgique;UNIVERSITE LIBRE DE BRUXELLES;Universite Libre De Bruxelles;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;Belgique;GLAXOSMITHKLINE BIOLOGICALS SA;Glaxosmithkline Biologicals Sa;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;CorÇe du Sud;YONSEI UNIVERSITY;Yonsei University;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
TBVAC2020;CorÇe du Sud;INTERNATIONAL TUBERCULOSIS RESEARCH CENTER;International Tuberculosis Research Center;;Advancing novel and promising TB vaccine candidates from discovery to preclinical and early clinical development;Projet scientifique;vaccine;tuberculosis;;;;18 200 000,00 ?;Commission EuropÇenne;01/01/2015;30/06/2019;;;;;;;;
